movie_title,available_globally,viewing_hours,release_month,runtime,runtime_category,genre,language,country,imdb_rating,type,total_seasons,gn_drama,gn_action,gn_fantasy,gn_mystery,gn_talk-show,gn_unknown,gn_news,gn_war,gn_film-noir,gn_horror,gn_crime,gn_thriller,gn_romance,gn_musical,gn_reality-tv,gn_biography,gn_comedy,gn_short,gn_sci-fi,gn_western,gn_history,gn_adventure,gn_documentary,gn_music,gn_family,gn_adult,gn_game-show,gn_animation,gn_sport,lg_english,lg_other,lg_spanish,lg_japanese,lg_french,ct_united_states,ct_other,ct_united_kingdom,ct_japan,ct_france,type_encoded
revisions,0,900000,1,36,Medium,"Animation, Action, Sci-Fi",Japanese,Japan,5.9,series,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
Richard Pryor: Live in Concert,1,900000,1,78,Medium Long,"Documentary, Comedy",English,United States,8.0,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Rika ,0,900000,6,102,Feature Long,Crime,Japanese,Japan,6.779697812857625,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Risky Romance ,0,900000,7,30,Short,"Drama, Romance",Korean,South Korea,6.8,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Robin-B-Hood ,0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Rocketman (2019),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Room (2015),0,900000,12,102,Feature Long,Unknown,Other,Other,6.447460652602872,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Room 2806: The Accusation: Limited Series,1,900000,7,93,Feature Long,Unknown,Other,Other,6.386713113346341,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Saakini Daakini,0,900000,9,115,Feature Long,"Action, Comedy","Telugu, English","India, South Korea",6.0,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
Safe Haven,0,900000,2,115,Feature Long,"Drama, Romance, Thriller","English, Portuguese",United States,6.6,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
Saga of Tanya the Evil ,0,900000,1,24,Short,"Animation, Action, Adventure",Japanese,Japan,7.6,series,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
SamSam (2007),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Sarkar (Tamil) (2018),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Saw II,0,900000,10,93,Feature Long,"Horror, Mystery",English,"Canada, United States",6.6,movie,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
Scarlet Heart ,0,900000,8,60,Medium,"Action, Drama, Fantasy",Korean,South Korea,8.6,series,1.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
See You Yesterday,1,900000,5,84,Medium Long,"Action, Adventure, Crime",English,United States,5.3,movie,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Servant of the People ,0,900000,5,1,Short,Comedy,"Russian, Ukrainian",Ukraine,7.4,series,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
"Sex, Love & goop",1,900000,10,1,Short,"Comedy, Romance, Talk-Show",Other,United States,5.2,series,1.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
Shameless: Series 9,0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
She Said,0,900000,11,129,Long,"Drama, History","English, Hebrew, Cantonese","Japan, United States",7.3,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
She Was Pretty ,0,900000,9,35,Medium,"Comedy, Romance",English,South Korea,7.6,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Signal ,0,900000,2,29,Short,"Crime, Drama, Fantasy",Korean,South Korea,8.5,series,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
Sinam,0,900000,9,115,Feature Long,"Action, Crime, Drama",Tamil,India,5.2,movie,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Sing Street,0,900000,3,106,Feature Long,"Comedy, Drama, Music","English, French, Latin","Ireland, United Kingdom",7.9,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0
Sitsit,0,900000,10,60,Medium,"Horror, Thriller","Tagalog, Filipino",Philippines,7.2,movie,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Sleight,0,900000,4,89,Medium Long,"Crime, Drama, Sci-Fi",English,United States,5.9,movie,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
Smoking ,1,900000,4,30,Short,Crime,Japanese,Japan,7.4,series,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
Snitch (2013),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Someone You Loved ,0,900000,2,103,Feature Long,Romance,Korean,South Korea,6.161212812923001,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
"Sonora, The Devil’s Highway ",0,900000,9,94,Feature Long,"Drama, Thriller, Western","Spanish, English, Cantonese, Mandarin",Mexico,6.3,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0
Step Up 3,0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Stromberg: Staffel 1,0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Tagged,0,900000,9,12,Short,"Short, Drama",Dutch,Netherlands,8.2,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Taken (2008),0,900000,5,102,Feature Long,Unknown,Other,Other,6.397050231577184,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Taken 3,0,900000,1,108,Feature Long,"Action, Adventure, Crime","English, Russian","France, Spain, United States",6.0,movie,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
Tales by Light,0,900000,5,23,Short,Documentary,English,Australia,8.2,series,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
Taskmaster,0,900000,4,60,Medium,"Comedy, Game-Show",English,United Kingdom,9.0,series,16.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
Teenage Mutant Ninja Turtles (2014),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Tell Me About the Darkness Inside ,0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Thalaikoothal,0,900000,2,140,Long,Drama,Tamil,India,7.4,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Alleys ,0,900000,6,116,Feature Long,"Crime, Drama",Arabic,Jordan,7.2,movie,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Art of the Steal (2013),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Batman,0,900000,3,176,Long,"Action, Crime, Drama","English, Spanish, Latin, Italian",United States,7.8,movie,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
The Big Show Show: Christmas,1,900000,7,93,Feature Long,Unknown,Other,Other,6.386713113346341,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Boarding School ,0,900000,5,75,Medium Long,"Drama, Mystery, Thriller",Spanish,Spain,8.1,series,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
The Boarding School ,0,900000,5,75,Medium Long,"Drama, Mystery, Thriller",Spanish,Spain,8.1,series,7.0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
The Caller (2011),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Chef Show - Volume 1,1,900000,7,93,Feature Long,Unknown,Other,Other,6.386713113346341,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Chef Show - Volume 3,1,900000,7,93,Feature Long,Unknown,Other,Other,6.386713113346341,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Clapper,0,900000,1,89,Medium Long,"Comedy, Drama",English,United States,5.2,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Connection ,0,900000,5,135,Long,"Action, Crime, Thriller","French, Italian, English","France, Belgium",7.1,movie,1.0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0
The Covenant (2006),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Cult of the Family,0,900000,3,59,Medium,Documentary,English,Australia,6.5,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
The Express,0,900000,10,130,Long,"Biography, Drama, Sport",English,"United States, Germany",7.2,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
The Fierce Wife ,0,900000,11,30,Short,Drama,Mandarin,Taiwan,7.3,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
The Fifth Element,0,900000,5,126,Long,"Action, Adventure, Sci-Fi","English, Swedish, German, Arabic, Egyptian (Ancient)","France, United Kingdom",7.6,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
The Files of Young Kindaichi: Part 2 ,0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Fisherman and the City ,0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Gifted ,0,900000,10,43,Medium,"Action, Drama, Fantasy","Finnish, English",United States,7.2,series,2.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
The Good Shepherd,0,900000,12,167,Long,"Drama, History, Thriller","English, Spanish, Russian, German, Lingala",United States,6.7,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0
The Great Hack,1,900000,7,114,Feature Long,"Documentary, Biography, History",English,United States,7.0,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Hand of God ,1,900000,12,130,Long,Drama,"Italian, Neapolitan","Italy, United States",7.3,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
The Hours with You ,0,900000,2,88,Medium Long,"Comedy, Drama",Spanish,Mexico,6.9,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
The House Arrest of Us,1,900000,2,30,Short,"Comedy, Romance","Tagalog, Filipino",Philippines,5.5,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
The House of the Spirits,0,900000,4,145,Long,"Drama, Romance","English, Spanish, French","Germany, Denmark, Portugal",6.9,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0
The Kingmaker: The Change of Destiny ,0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Man with the Iron Fists,0,900000,11,95,Feature Long,Action,"English, Mandarin","United States, Hong Kong",5.4,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
The Mansion ,0,900000,6,100,Feature Long,"Comedy, Horror","French, English, Spanish","France, Belgium",4.7,movie,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0
The Matrix Resurrections,0,900000,12,148,Long,"Action, Sci-Fi","English, French, Spanish, Japanese","United States, Australia",5.7,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0
The Mentalist,0,900000,9,43,Medium,"Crime, Drama, Mystery",English,United States,8.2,series,7.0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
The Misfits (2021),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Movies That Made Us,1,900000,11,45,Medium,"Documentary, Family, History",English,United States,7.6,series,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
The Night Before (2015),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Other Child ,0,900000,1,180,Long,Drama,German,Germany,5.4,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
The Perfect Storm,0,900000,6,130,Long,"Action, Adventure, Drama",English,United States,6.5,movie,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Players ,0,900000,2,109,Feature Long,Comedy,French,France,5.3,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
The Powerpuff Girls: 'Twas The Fight Before Christmas,0,900000,12,44,Medium,"Animation, Short, Action, Adventure, Comedy, Family, Fantasy, Sci-Fi",English,USA,7.2,movie,1.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
The Prison ,0,900000,3,125,Long,"Action, Crime",Korean,South Korea,6.5,movie,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Right Kind of Wrong,0,900000,2,97,Feature Long,"Comedy, Romance","English, Spanish",Canada,6.1,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
The Rite (2011),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Saintʼs Magic Power is Omnipotent ,0,900000,4,1,Short,"Animation, Fantasy, Romance","English, Spanish, Portuguese, Japanese",Japan,7.1,series,2.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1
The Unbearable Weight of Massive Talent,0,900000,4,107,Feature Long,"Action, Comedy, Crime","English, Spanish",United States,7.0,movie,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
The Underclass ,1,900000,7,55,Medium,Drama,Thai,Thailand,6.7,series,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
The Unjust ,0,900000,10,119,Feature Long,"Action, Crime, Drama",Korean,South Korea,6.6,movie,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Wedding Planner,0,900000,1,103,Feature Long,"Comedy, Romance","English, Italian","Germany, United States",5.3,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
The Witches (2020),0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Women and the Murderer ,1,900000,9,92,Feature Long,"Documentary, Crime",French,France,6.4,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
The Yakuza's Guide to Babysitting ,0,900000,7,1,Short,"Animation, Comedy, Crime",Japanese,Japan,7.4,series,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
The-Cook-A-Long,0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Thermae Romae Novae ,1,900000,3,30,Short,"Animation, Comedy, Fantasy",Japanese,Japan,7.0,series,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
Thiago Ventura: POKAS,1,900000,7,82,Medium Long,Comedy,Portuguese,Brazil,6.8,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
This Is Us,0,900000,9,45,Medium,"Comedy, Drama, Romance",English,United States,8.7,series,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
Thrishanku,0,900000,5,112,Feature Long,"Adventure, Comedy, Drama",Malayalam,India,6.3,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Titletown High,1,900000,8,1,Short,"Reality-TV, Sport",English,United States,5.8,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
Today We Fix the World ,0,900000,4,113,Feature Long,"Comedy, Drama",Spanish,Argentina,6.2,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Totoy Kids - Musical Series ,0,900000,7,93,Feature Long,Unknown,Other,Other,6.45836797128875,movie,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Trading Paint,0,900000,2,87,Medium Long,"Action, Drama, Sport",English,"Spain, United States",4.5,movie,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0
Tragic Jungle ,0,900000,6,96,Feature Long,"Adventure, Drama, Mystery","Spanish, Maya, English","Mexico, France, Colombia",5.6,movie,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0
Tsurune ,0,900000,10,24,Short,"Animation, Drama, Sport",Japanese,Japan,7.5,series,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1
Turbo FAST,0,900000,12,1,Short,"Animation, Action, Adventure",English,United States,6.4,series,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
Tutta un'altra vita,0,900000,9,103,Feature Long,Comedy,Italian,Italy,5.4,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
