movie_title,available_globally,viewing_hours,release_month,runtime,runtime_category,genre,language,country,imdb_rating,type,total_seasons,gn_action,gn_documentary,gn_game-show,gn_animation,gn_music,gn_talk-show,gn_romance,gn_drama,gn_fantasy,gn_sport,gn_unknown,gn_war,gn_thriller,gn_musical,gn_short,gn_comedy,gn_mystery,gn_film-noir,gn_adult,gn_horror,gn_adventure,gn_biography,gn_history,gn_family,gn_reality-tv,gn_news,gn_crime,gn_western,gn_sci-fi,lg_english,lg_other,lg_spanish,lg_japanese,lg_french,ct_united_states,ct_other,ct_united_kingdom,ct_japan,ct_france
Made for Each Other ,0,200000,2,92,Feature Long,"Comedy, Drama, Romance",English,United States,6.3,movie,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Made in China (2019),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Made in Italy (2020),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Magamuni,0,200000,9,156,Long,"Crime, Drama, Thriller",Tamil,India,7.6,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Magical Land of Oz,0,200000,2,58,Medium,Documentary,English,Australia,7.7,series,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Maha Samudram (Tamil) (2021),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mahasiswi Baru,0,200000,8,96,Feature Long,"Comedy, Drama",Indonesian,Indonesia,6.2,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mahi NRI,0,200000,2,137,Long,"Comedy, Drama",Punjabi,United Kingdom,6.1,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Maledicto,0,200000,5,111,Feature Long,Horror,"Tagalog, Filipino",Philippines,5.2,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mama Drama (2020),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mama's Girl,0,200000,1,110,Feature Long,Drama,"Tagalog, Filipino",Philippines,7.9,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Man Down,0,200000,12,90,Medium Long,"Drama, Thriller, War",English,United States,6.0,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Man Down,0,200000,12,90,Medium Long,"Drama, Thriller, War",English,United States,6.0,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Manmadhudu 2,0,200000,8,155,Long,"Comedy, Drama, Romance",Telugu,"India, France",4.8,movie,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Manto ,0,200000,9,112,Feature Long,"Biography, Drama","Hindi, Urdu","India, France, United States",7.3,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Marc Maron: End Times Fun,1,200000,3,71,Medium Long,Comedy,English,United States,6.8,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Marea alta,0,200000,9,30,Short,Thriller,Spanish,Mexico,6.116285038306062,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Marketing the Bazaar ,1,200000,7,93,Feature Long,Unknown,Other,Other,6.394140082781632,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Marmalade Boy ,0,200000,3,30,Short,"Animation, Comedy, Drama",Japanese,Japan,7.1,series,1.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Marriage Is a Crazy Thing ,0,200000,4,103,Feature Long,"Drama, Romance",Korean,South Korea,6.9,movie,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"Mary, Queen of Scots (2018)",0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mascots,1,200000,10,89,Medium Long,Comedy,English,United States,5.8,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Masquerade Hotel ,0,200000,1,133,Long,"Crime, Drama, Mystery",Japanese,Japan,6.4,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
Master's Daughter ,0,200000,6,30,Short,"Drama, Horror, Mystery",Japanese,Japan,6.759438209885535,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Masterpiece: Around the World in 80 Days,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mauli,0,200000,12,134,Long,Action,Marathi,India,5.5,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mavi Boncuk,0,200000,7,102,Feature Long,Romance,Turkish,Turkey,6.2066971472393675,movie,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Max Manus: Man of War ,0,200000,9,118,Feature Long,"Action, Biography, Crime","Norwegian, German, English, Russian, Finnish","Norway, Denmark, Germany",7.3,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
Max und die wilde 7,0,200000,8,87,Medium Long,"Adventure, Crime, Family",German,Germany,5.7,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
May God Forgive Us ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
May Who? ,0,200000,10,117,Feature Long,"Comedy, Fantasy, Romance",Thai,Thailand,7.0,movie,1.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
May-December Couple ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mayday (2020),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Me Against You: Mr. S's Vendetta ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Me and Me ,0,200000,6,105,Feature Long,"Drama, Mystery",Korean,South Korea,5.9,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Measuring the World ,0,200000,10,119,Feature Long,"Biography, Drama, History",German,"Germany, Austria",5.7,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Medium / Invert ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mees Kees (2012),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mees Kees op kamp,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Meet Me in St. Gallen,0,200000,2,94,Feature Long,"Drama, Romance","Tagalog, Filipino",Philippines,7.0,movie,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Meet the Adebanjos,0,200000,4,30,Short,Comedy,English,United Kingdom,7.7,series,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Megalobox ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Memories of Murder ,0,200000,5,132,Long,"Crime, Drama, Mystery","Korean, English",South Korea,8.1,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
Men vs. Women ,0,200000,2,102,Feature Long,Unknown,English,United States,5.7,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Merry Men 2: Another Mission,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Merry Men: The Real Yoruba Demons,1,200000,9,106,Feature Long,"Action, Comedy","English, Yoruba",Nigeria,5.1,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Message in a Bottle,0,200000,2,126,Long,"Drama, Romance",English,United States,6.2,movie,1.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Meus Dois Amores,0,200000,3,86,Medium Long,Comedy,Portuguese,Brazil,5.5,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mi Vida,0,200000,11,88,Medium Long,"Comedy, Drama","Dutch, Spanish, English",Netherlands,6.9,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
Michelle Wolf: Joke Show,1,200000,12,59,Medium,Comedy,English,United States,7.3,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Midnight Diner 2 ,0,200000,11,108,Feature Long,Drama,Japanese,Japan,7.4,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Midnight My Love ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mike Epps: Don't Take It Personal,1,200000,12,59,Medium,Comedy,English,United States,4.4,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Millennials (2018),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mina-Anud,0,200000,8,145,Long,"Comedy, Crime, Drama","Tagalog, Filipino",Philippines,7.5,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Mind Game ,0,200000,6,103,Feature Long,"Animation, Adventure, Comedy",Japanese,Japan,7.7,movie,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Mindhunters,0,200000,5,106,Feature Long,"Crime, Horror, Thriller",English,"Netherlands, United Kingdom, Finland, United States",6.3,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
Miniforce: New Heroes Rise ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Miracle ,0,200000,2,135,Long,"Biography, Drama, History",English,"Canada, United States",7.4,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Misbehavior ,0,200000,1,96,Feature Long,"Drama, Romance, Thriller",Korean,South Korea,5.8,movie,1.0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Misconception ,0,200000,4,93,Feature Long,Documentary,"English, Hindi, Mandarin, Russian, Swahili",United States,5.7,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
Misfit (2017),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Misfit 2,0,200000,9,81,Medium Long,Comedy,"Dutch, Flemish",Netherlands,4.9,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Misfit 3: The Finale ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Miss Fisher's Murder Mysteries: Series 3,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Miss Sloane,0,200000,12,132,Long,Drama,English,"United Kingdom, France, Canada, United States",7.5,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Missing Persons Unit ,0,200000,10,86,Medium Long,"Crime, Drama, Thriller","Dutch, Flemish",Belgium,6.2,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Mission Blue,1,200000,8,95,Feature Long,"Documentary, Drama",English,"United States, Bermuda, Ecuador",7.9,movie,1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Mission Kathmandu: The Adventures of Nelly & Simon,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mission: Possible ,0,200000,2,105,Feature Long,"Action, Comedy, Crime",Korean,South Korea,6.5,movie,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Mister Trot: The Call Center of Love: 2020 ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mister Trot: The Call Center of Love: 2021 ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mo Amer: The Vagabond,1,200000,10,56,Medium,"Documentary, Comedy",English,United States,7.3,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Mobile Suit Gundam II: Soldiers of Sorrow ,1,200000,7,139,Long,"Animation, Action, Drama",Japanese,Japan,7.1,movie,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Mobile Suit Gundam III: Encounters in Space ,1,200000,3,144,Long,"Animation, Action, Drama",Japanese,Japan,7.6,movie,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
Modalità Aereo,0,200000,2,100,Feature Long,Comedy,Italian,Italy,5.7,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Modest Heroes: Ponoc Short Films Theatre ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mohammed Ali Road ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mommy (2014),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Moms at War,0,200000,8,90,Medium Long,Comedy,English,Nigeria,6.4,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Monaco Franze ,0,200000,3,45,Medium,"Comedy, Crime, Drama",German,West Germany,8.3,series,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Money ,0,200000,6,86,Medium Long,"Crime, Mystery, Thriller","English, Spanish","United States, Spain",5.5,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
Money Heist: From Tokyo to Berlin ,1,200000,9,30,Short,Documentary,Spanish,Spain,7.6,series,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Money Heist: The Phenomenon ,1,200000,4,57,Medium,Documentary,Spanish,Spain,7.5,movie,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
Money Talks (1997),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Monos,0,200000,8,102,Feature Long,"Adventure, Drama, Thriller","Spanish, English","Colombia, Argentina, Netherlands, Germany, Sweden, Uruguay, United States, Switzerland, Denmark, France",6.8,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Monsters of Florence,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Monsters Share House ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Monty Python Best Bits (mostly),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Monty Python's Personal Best,0,200000,2,30,Short,Comedy,English,"United States, United Kingdom",7.8,series,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Morden im Norden,0,200000,2,45,Medium,"Comedy, Crime, Mystery",German,Germany,5.8,series,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
Moribito: Guardian of the Spirit: Guardian of the Spirit ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Moribito: Guardian of the Spirit: Final ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Morning Glory (2010),0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Moschettieri del re,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mothers ,0,200000,7,123,Long,Drama,Macedonian,"North Macedonia, France, Bulgaria",7.3,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Motu Patlu Dino Invasion,0,200000,6,102,Feature Long,"Animation, Adventure, Comedy",Hindi,India,6.494298905283743,movie,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Motu Patlu in Hong Kong: Kung Fu Kings 3 ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Move,1,200000,10,118,Feature Long,Comedy,German,Germany,6.6,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Movie Room: 2021 ,0,200000,7,93,Feature Long,Unknown,Other,Other,6.471307678853663,movie,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Mr. Church,0,200000,11,104,Feature Long,"Comedy, Drama",English,United States,7.6,movie,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
Mr. Happiness ,0,200000,1,95,Feature Long,Comedy,Italian,Italy,4.9,movie,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
